date,username,tweet,hashtags,likes_count,sentiment
2018-12-26,debrymailuhu,wakanda superhero dikontrak marvel kwkwkw,[],0,positive
2018-12-26,firdhafjr,tau sih ya akun fandom rdj doang ngetweet akun2 fandom marvel ngetweet🤷🏻‍♀️,[],0,neutral
2018-12-26,hoofdbureauid,hilih lho teken kontrak marvel fingers crossed,[],3,positive
2018-12-26,seolctang,kesukaanku genre rewatch filmnya marvel kemarin lihat fantastic beast,[],0,neutral
2018-12-26,rickyfadhli_,menonton captain marvel indoxx1 takut bagus pas avengers,[],0,neutral
2018-12-26,radiogrindulufm,marvel berpikir spiderman ide buruk berpikir spiderman gagal orang benci labalaba,[],0,negative
2018-12-26,xbonakim,iya 3 strange nya ganteng ehehee lihat sherlock holmes eh jad ya lupaa ehehe oppa suka marvel,[],0,positive
2018-12-26,jack_brogden,marvel infinity war 4k 👌🏻,['#marvel'],0,positive
2018-12-26,dumskymonsky,captain marvel bertarung thanosatau optimus prime dkk bumi,[],1,positive
2018-12-26,hanifghazali95,sok haritu pegi tengok aquaman member taktau pasal dc orang marvel lepas movie soalan bonus lan weyy nep aquaman cerita masuk avengers infinity wars tepuk dahi,[],0,positive
2018-12-26,3oo9o2,nebak2 nebak marvel kadang suka mengecewakan,[],0,neutral
2018-12-26,milkeugyu,mati ya marvel tuh entertaiment suka mengasih kejutan terduga,[],0,neutral
2018-12-26,sick666sick,movie deh terapkan benda nih especially marvel quantum physic strange lawan nonamu birdbox nih,[],0,neutral
2018-12-26,lee_nayoung17,memublikasikan memasak pt 1 cerita imagine marvel avengers avengers,['#avengers'],0,neutral
2018-12-26,neetasari,bupan maret 2019 capt marvel avengers end game yuhuhuhu wongjow42214355,[],0,positive
2018-12-26,bickwdo,ow merci,[],1,neutral
2018-12-26,35milimeter,ᅠ ᅠᅠbelum ale menggeleng suka marvel disertai ringisan ᅠᅠ,[],0,positive
2018-12-26,tramadanur,aquaman rev nya bumblebee bumblebee anaknya suka marvel cinematic universe spiderman layarnya,[],0,positive
2018-12-26,fairytailfansid,takut kau bertarung melindungi wendy marvel,[],0,neutral
2018-12-26,ramariyaan,minggu film captain marvel,[],0,positive
2018-12-26,atreusurs,anjing parah sih nih film keren bgtbaru menonton trailer nya terbawa suasana mencekam nyapantes hype nya meledakcalon calon piala oscar nisemoga maret rilis nya captain marvel biar bentrok,[],0,positive
2018-12-26,olaoluwa_01,baba ijebu😂😂😂😂😂 account eh ti wo voice mail,[],0,neutral
2018-12-26,28louisun,brie com funko dah capita marvel quwuqoqlamabbakapwiahququyyqyqoo,[],1,neutral
2018-12-26,wifedodoshi,lerbis12,[],1,neutral
2018-12-26,indolinearcom,kisah hidup stan lee ‘bapak’ superhero marvel,[],0,positive
2018-12-26,izzati_jung,huh zati movie nih marvel ha movie nih nak letak scene kat bahagian credits,[],0,neutral
2018-12-26,gift_gifthya,0146 sadarkan marvels runaways s2 😌,[],0,neutral
2018-12-26,pipit_atzho,alamat avenggers endgame captain marvel nontooooooon 😥😢😭,[],0,positive
2018-12-26,chrisbamidele,shomolu nih oh,[],0,neutral
2018-12-26,dexent_haris,ach dekhi nih wese mne last marvel ki avengers dkhi hoi,[],1,neutral
2018-12-26,duxbelorum30,cp marvel ssj modus,[],0,positive
2018-12-26,dhearstntr,saking movie marathonnya film marvel lupa menonton,[],0,negative
2018-12-26,azaleahsmi,nak marathon marvel 11 malam 31 december hm takboleh pagi en haish,[],2,neutral
2018-12-26,ezadsukri,810 berbaloi 16 hinggit hahahahahaha tengahtengah slow sikit member sebelah tido 😂 cite nih better bumblebee 😆 lawan marvel punye cerite wehhhhhh 🔥🔥🔥🔥 hahahahahaha,[],0,neutral
2018-12-26,rumusanmasalah,kritikus pelem holywood sadis pelem dc lunak pelem marvel konspirasiwahyudi,['#konspirasiwahyudi'],0,neutral
2018-12-25,taamialiefyana,captain marvel guys avengers ameliabidin sekaruni,[],0,positive
2018-12-25,aslannas,lepas tengok aquaman terlupa hero marvel helu marvelstudios need teaser rite,[],2,positive
2018-12-25,what2play2day,ronan,[],1,neutral
2018-12-25,twt_tokusatsu,typo avengers maksud sis marvel,[],0,neutral
2018-12-25,kataherdi,menarik film captain marvel diangkatnya ras alien skrull film 👌🏽,[],0,positive
2018-12-25,yangmenuit,skip january february pergi march deh siap2 nak tengok kapten marvel nih,[],0,neutral
2018-12-25,bicaraboxoffice,menarik menunggu polah us indonesia tayang seminggu captain marvel 2017 get diperhitungkan tayangnya telat,['#us'],4,positive
2018-12-25,madeindepok,marvels runaways s3 banget yatuhan,[],0,neutral
2018-12-25,aimanr98,hahahah marvel lu can’t expect anything sis ’ takde mati cite gempak kena mati cerita dynamic 👌🏻 sok nak ber 💔 memanjang tengok endgame,[],0,negative
2018-12-25,lucidikmal,benda ku cari supplier original merch dc comic marvel,[],0,positive
2018-12-25,lidiamalek,character dc pastu marvel,[],0,neutral
2018-12-25,gamezonemalang,runaways tunjukkan powers promo season 2 selengkapnya warnetmalang warnet tvseries hulu marvel runawaysseason2 marvelrunaways runaways trailer rentalmalang sewa rentalpsmalang rentalps gamezone sewaps infomalang malang,"['#warnetmalang', '#warnet', '#tvseries', '#hulu', '#marvel', '#runawaysseason2', '#marvelrunaways', '#runaways', '#trailer', '#rentalmalang', '#sewa', '#rentalpsmalang', '#rentalps', '#gamezone', '#sewaps', '#infomalang', '#malang']",0,positive
2018-12-25,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-12-25,yeklin,film indonesia filmnya ernestprakasa bikin membelabela menonton bioskop juaarraaa lucunya benaran bikin mengakak sestudio 🤣 credit scene menunggu filmnya marvel 😂,[],0,neutral
2018-12-25,su_nak27,infinity war untung debu v marvel infinitywar indonesia,"['#marvel', '#infinitywar', '#indonesia']",2,neutral
2018-12-25,bnb_movie,bantu like subscribe share ya guys🙏 lihat vidionya 👇👇👇👇👇👇👇 marvel ironman ironman tonystark film movie youtube,"['#marvel', '#ironman', '#iron_man', '#tonystark', '#film', '#movie', '#youtube']",0,positive
2018-12-25,irfan_naza10,size 8 marvel comics stail cam complex sakit,[],0,neutral
2018-12-25,teryuvin,baca komik marvel mengalahkan thanos ultron,[],0,positive
2018-12-25,arsenio_po,marvel nak hulk size,[],0,neutral
2018-12-25,nendhuku,groot bahubali bahubali prabhas kattappa satyaraj sivagami ramyakrishna iamgroot groot bahubali movie templates justforfun marvel dc,"['#bahubali', '#prabhas', '#kattappa', '#satyaraj', '#sivagami', '#ramyakrishna', '#iamgroot', '#groot', '#as', '#bahubali', '#movie', '#templates', '#justforfun', '#marvel', '#dc']",0,positive
2018-12-25,127urdream,tim marvel aquaman bagus banget,[],0,positive
2018-12-25,feiixbisexual,minhyuk prefers captain marvel icon,[],1,positive
2018-12-25,faktanyagoogle,marvel universe 9000 superhero karakter 74 penerbitan,[],0,neutral
2018-12-25,wegotloves_ca,sih film babak pamungkas marvel menuntaskan kisah susun sebelas,[],0,neutral
2018-12-25,wegotloves_ca,2 captain marvel rilis 8 maret 2019 marvel studios rentetan ilm 2019 tanggal 8 maret salah cerita terpenting captain marvel film film mcu dipimpin sih,[],0,positive
2018-12-25,xylocaines,infinity war tuh bosan menonton nya saking rame nya huhu serius deh film marvel terbaik ragnarok versi,[],0,negative
2018-12-25,revengersith,keren menurutmu film bagus series marvel,[],0,positive
2018-12-25,aswan_pratama,dcs batman ninja premisnya aneh seru segiplot visual dll marvel rising secret warrior dceu tertinggal mcu animasinya,[],0,positive
2018-12-25,bensayang,hannibal ahs mr robot kelar menambah marvels runaway yuw gila,[],0,negative
2018-12-25,xylocaines,iyasih film marvel kerasa menonton 2 kali,[],0,neutral
2018-12-25,darian_rizal,4dx3d teles kabeh 🤣🤣 — menonton aquaman cgv blitz megaplex marvel city mall,[],0,neutral
2018-12-25,adowrabel,marvel ya berasa,[],0,neutral
2018-12-25,almasnovita,lihat barang marvel dikit laper mata,[],0,neutral
2018-12-25,wambohuhu,suka marvels cloak dagger suka suka,[],0,neutral
2018-12-25,srvndenx,wolverine habis captain habislanjut iron man habismarvel seindah,[],0,neutral
2018-12-25,xoxocloud,serious dc movie kanbeza marvel,[],0,positive
2018-12-25,fhaaaney,marvel tknk cerita totally spies keeeee,[],0,positive
2018-12-25,shoutout3sub,⠀ soc ⠀ ⠀ ⠀ ⠀ good evening writers penasaran kesempatan karakter superherovillain marveldc deskripsikan superpowerability karakter nama superheronya bebas mari sharing ⠀ ⠀,[],0,positive
2018-12-25,fauzanhusaini_,tok ayah gempak,[],0,neutral
2018-12-25,helmiazizmuh,menghabiskan seharian menonton felem marvel,[],0,neutral
2018-12-25,leedlonghae,hyung websitenya marvel wkwk,[],0,neutral
2018-12-25,ashraffz23,kak cita keluaran marvel bersangkut pautkalau miss salah 1 superheroso pening bab jalan cerita,[],1,negative
2018-12-25,fauzanhusaini_,keluang man kuat,[],0,positive
2018-12-25,ludadex,suka marvel bro,[],0,positive
2018-12-25,narlsha,ganti film marvel,[],0,positive
2018-12-25,ryanedityar,film marvels runaways tuh kaya seru gaseru lamalama seru nih akhirannya sih sih menonton gua wondering mulu kaya orank bego,[],0,positive
2018-12-25,kevindannyzero,way cerita marvels santa claus badassery pas santa teamup danny n luke menjaga kedamaian liburan natal power man iron fist sweet christmas annual 1 2016 seru banget annualnya,[],0,positive
2018-12-25,zamir_a_zafri,haa hahaha bout cap marvel follow course kanhaha,[],0,positive
2018-12-25,noraidaibrahim,mmmmm banyakbanyak superhero dc marvel cheq berkenan sungguh aquaman nih cuba teka nak free massage 😉,[],0,positive
2018-12-25,arepwhuut,hahahahaha marvel lingkup 😂,[],0,positive
2018-12-25,beiovedkohai,gara gara mendalami memasuki marvel hero universe wizarding world universe bioskop duit memaksakan anjir hwhw,[],0,positive
2018-12-25,vaniamakarim,takut kau bertarung melindungi wendy marvel,[],0,neutral
2018-12-25,adhitzdwip,suka video youtube lawan bos hammerhead marvels spiderman dlc silver lining indonesia end,['#end'],0,positive
2018-12-25,arthoorj,isi timeline harry potter 25 marvel 25 hunger games 20 perdebatan selamat 20 thread 9 dsb 1,[],0,positive
2018-12-25,moramyun,minus black panther capt marvel menyusul tinggal tunggu tanggal mainnya 😎,[],0,neutral
2018-12-25,remiopakunle,e dakun,[],0,neutral
2018-12-25,nataliagwn,mimpi haechan masuk marvel kekuatan sinar ultraviolet 🤧🤧,[],0,neutral
2018-12-25,hermyrahim,musa kekal tenang bangang kahkahkah nenek marvel,[],2,positive
2018-12-25,vaniasalmala,suka marvel akuin dc good job,[],0,positive
2018-12-25,extrashady,membangkitkan jiwa marvel stan,[],0,neutral
2018-12-25,destangreys,pandang remeh pas lihat trailernya credit infinity war salah terbaik 2018 alur cerita ciamik backsound asyik animasi memukau dicampur visual komik ala marvel menonton,[],47,neutral
2018-12-25,nblksatria,suka marvel,[],0,positive
2018-12-25,amirulhanafy,damn dc good job bic finally cough cough marvel fan gay approved eventho dont need approval smirk tonton filem 3x kerana tajub sentuhan james wan berjaya mengangkat aquaman superhero padu,[],7,positive
2018-12-25,chandraholow,marvel runaway season 2 excited2 nya sih goblok netflix nge cancel daredevil,[],0,neutral
2018-12-25,annalogiy,idk lets sih cumberbatch selesai marvel lanjutannya hahahaa,[],0,neutral
2018-12-25,cudahparah,sekai owari end world band lakilaki pianis perempuan childhood friends fan mendunia project marvel,[],1,positive
2018-12-25,coffeewing,maunya sih ceo marvel mundur,[],0,negative
2018-12-25,littlepeanut98,marvel universe tonton,[],0,positive
2018-12-25,asgard1ann,hi mutualsku adakah bersedia membicarakan marvel bersamaku🙃,[],0,positive
2018-12-25,_hakimhalim,menampak peluang nih nak masuk marvel,[],2,neutral
2018-12-25,xingfutangss,woi menemukan teman marvel stan jugaaaak ayo followan buceennya mcu 😭 suka korea koreaan gapapa,[],0,neutral
2018-12-25,flowqya,genre film favorite mu alasannya sebutkan filmfilm kesukaanmu 😘😘 — thriller romance comedy fantasy suka thriller geludgeludan almost like marvel film,[],0,positive
2018-12-25,ichsann_biebir,avengers end year games risingsuncosplaycorp job xmas superhero marvel spiderman ironman guardianofgalaxy gamora peterquill starlord indonesiancosplayer pakubuwono,"['#risingsuncosplaycorp', '#job', '#xmas', '#superhero', '#marvel', '#spiderman', '#ironman', '#guardianofgalaxy', '#gamora', '#peterquill', '#starlord', '#indonesiancosplayer']",0,positive
2018-12-25,rizkijuanda,film dc forward thinking keburu saingan avenger merhatiin susunan rilis filmnya beda kevin feige grand design film marvel 10,[],0,positive
2018-12-25,ironicstrange,hmm marvel stan ya 🌝😳,[],0,positive
2018-12-25,brezfana,cepat banget aquaman 2 rilis ayo marvel kalah,[],0,neutral
2018-12-25,_anas07_,lps nih watak captain america deh takde kot captain marvel deh maybe iron man takde kot nak bang chance watak2,[],1,neutral
2018-12-25,crafynn,harry potter bare bears kpop marvel haaa kat ig rt korang minat salah kat nih,[],45,negative
2018-12-25,jh_sidoarjo,toko marvel favorit koleksi mouse logitech yuk beli edisi khusus toko marvel mumpung gratis ongkir toko online blibliinstore bliblidotcom,"['#marvel', '#mouse', '#logitech', '#blibliinstore', '#bliblidotcom']",1,positive
2018-12-25,__satr__,bilang musik haram menonton credit marvel cinematic universe pas credit dengar musik,[],1,negative
2018-12-25,rowenawijaya,hadiah gerio ku team marvel orang dc beliinnya campur campur ahaha jaga ya😉,[],0,positive
2018-12-25,widiwlndr,menonton aquaman 4dx sih suka spiderman 🥰 hastag team marvel haha,[],1,neutral
2018-12-25,abuzarjohan,dc comics penah try baca minat dunia example gotham arkham marvel dunia real,[],1,positive
2018-12-25,febrihannaa,recommend film action romance bagus — action hmmm keluaran marvel kayaknya bagus heheh romance boys ive loved 500 days summer guess hehehe,[],0,positive
2018-12-25,abuzarjohan,vocab bertambah baca marvel comics nih 💪,[],14,positive
2018-12-25,anyudhp,marvel shock bos,[],0,neutral
2018-12-25,ncts_ity,amin noona suka harry potter marvel,[],0,positive
2018-12-25,syedxfaiz,james wan salah dc marvel kena bersaing hahaha,[],0,negative
2018-12-25,tumbzr,way bahas teori teorinya marvel dm bahas bareng heheheh,[],0,positive
2018-12-25,tumbzr,filmfimnya marvel ya urut tahunnya,[],7,neutral
2018-12-25,tumbzr,18 marvel cinematic universe filmnya bagusbuat mengerti film mikir mecahin teori filmnya bikin nagih sumpah karakternya kelebihan kekurangan comedyadasedihada pokoknya wajib banget ditonton,[],1,negative
2018-12-25,odinarasyid,batu vibranium semeru 😂 wakandaforever marvel,"['#wakandaforever', '#marvel']",0,neutral
2018-12-25,hoshiology,marathon marvel movies asik bcs gretong netflix wkwkwkwk,[],0,neutral
2018-12-25,kayokoronkwo,congratulations ikenga agu una marvel sih una jisienu ike,[],0,neutral
2018-12-25,heebibisick,iya marvel mengikuti avengers jinha,[],0,neutral
2018-12-25,bloorrypeace,binge watch marvel hehehe,[],0,positive
2018-12-25,tierra_mt,lupakan bumblebeekalau nak bawa anakanak tengok wayang animasi 3d berkualiti tengok spidermaninto spider verse patutla rating imdb tinggistan lee cameo animatedvoice art grahic work precise latahniah kat marvel dc pikir,[],0,positive
2018-12-25,kevinod98871780,merry xmen marvel,[],0,neutral
2018-12-25,tamsssky,bagus banget ya gung indak suka marvel superheroes suka filmnya serius,[],0,positive
2018-12-25,blueboy8000,qs marvel😃,[],2,positive
2018-12-25,vaniamakarim,blah blah crazy rich asians blah blah asian representation blah blah get asian marvel lead tho,[],0,negative
2018-12-25,h_anmia,thor pikir marvel xd,[],0,neutral
2018-12-25,yuccuu,haha iya hum kayaknya seat ujung jalan khususkan soloing deh 😂 eh samaan mumpung 50 ya ambil menonton marvel soloing menunggu post credit scenenya loh 😕,[],0,neutral
2018-12-25,mataharimallcom,produk marvel captain america kaos pria biru detail cetak nya sablon ya mmaz zi,[],0,neutral
2018-12-25,arif_journal,indak dengar promonya indak trailernya indak baca sinopsisnya eh tibatiba tayang dibeskop versi animasi diluar kebiasaan marvel pas cek imdb rate 88 rotten tomatoes 97 ulasan roger ebert,[],0,negative
2018-12-25,hrsmdm,black panther je marvel tengok aha menda sia,[],0,neutral
2018-12-25,syhvdv,aduh stres ah nak tengok fb nak tengok marvel,[],0,neutral
2018-12-25,syyyyyyyyyyam,merlin done✔️ marvel done✔️😍 start marathon lepas final nanti🤗,[],0,positive
2018-12-25,bernamaicha,sedih pas stan lee cameo aslidah mewek film marvel lihat cameo simbah,[],0,negative
2018-12-25,thestockkanter,wkwkk careful next time captain marvel,[],0,positive
2018-12-25,farisnaqib2,thanos deh ready nak kena belasah captain marvel,[],1,neutral
2018-12-25,jalantikuscom,urutan film marvel cinematic universe bonus avengers 4 jalantikus,['#jalantikus'],0,positive
2018-12-25,anehdidunia,marvel universe 9000 superhero karakter 74 penerbitan anehdidunia,['#anehdidunia'],0,neutral
2018-12-25,g_moniy,aint christmas bihh thanos snap avengers marvel,"['#christmas', '#thanos', '#snap', '#avengers', '#marvel']",0,positive
2018-12-25,ambaraniii,buruan menonton keburu turun berkaitan urutan cerita sih tau komiknya hehe tambahan karakter menonton selesaiin post credit tipikal film marvel,[],0,positive
2018-12-25,ulhaqprakoso,marvel mah ngekecewain,[],0,neutral
2018-12-25,belongsosh,o1 potterhead o2 marvel enthusiast o3 makan kerupuk o4 pecinta pedas o5 alergi telur susu sapi o6 fobia serangga o7 penyuka binatang anakanak o8 hobinya menyanyi bermain gitar o9 1 mantan 1o penyuka film horror fantasy,[],0,neutral
2018-12-25,5dxmobile,5dx selamat natal sobat 5dx merayakannya 🎅🎄 isi liburanmu bermain kartu ar 5dx marvel 5dx 5dxmobile 5dxmarvel 5dxar kartu5dx kartuar,"['#5dx', '#5dxmobile', '#5dxmarvel', '#5dxar', '#kartu5dx', '#kartuar']",0,positive
2018-12-25,bkburuhkasar,basket playstation store deh berbekalkan spiderman deh dilemma nak tekan checkout 😣 spiderman marvel playstationstore pendapatpendapat berbaloi dok — feeling concerned,"['#spiderman', '#marvel', '#playstationstore']",0,negative
2018-12-25,mamankur,action figure ahok bersebelahan tokoh marvel dikasi speaker suara pemahaman nenek pemahaman nenek 😅,[],0,neutral
2018-12-25,restu_krisna,melati marvel mas,[],0,positive
2018-12-25,bladerrunners,ya film marvel kayanya fan dc enjoy film dc fan marvel suka marahmarah semdiri sksjsjsj,[],1,positive
2018-12-25,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-12-25,eunikemhy,maksud cuman film marvel film superhero begitugitu dc menonton,[],0,neutral
2018-12-25,eunikemhy,percaya percaya cowok gasuka film marvel menarik eh pas mencoba menonton pas ajak menonton civil war kesenengan,[],0,positive
2018-12-25,radiotidarfm,hulk dihadirkan komik diterbitkan marvel 2019 komik immortal hulk 14 kehidupan cinta bruce banner betty ross diceritakan,[],0,positive
2018-12-25,cgermaine5,wakanda forever wakanda africa marvel 616,[],0,positive
2018-12-25,radiotidarfm,animasi spiderman spiderverse perbincangan publik penghujung 2018 komikus bleach masashi kudo penghormatan tribut superhero marvel,[],0,positive
2018-12-25,salma_zul,captain marvel telat release nya 😌,[],0,positive
2018-12-25,bilyb00,pakai star wars han solo pakai lucu nder marvel comics monochrome adventure time lucu gudetama egg dots,[],0,positive
2018-12-25,affectioff,marvel kekoreaan,[],0,neutral
2018-12-25,brigtgas,raya nya orang kristen ribet ribut orang islam ucapan meributkan debatin batman pindah marvel contoh nya nadirs,[],0,neutral
2018-12-25,ahippocamp,marvel lahtapi dc ok,[],0,positive
2018-12-25,wibowo41716291,,[],2,neutral
2018-12-25,_anakpitik,ah marvel dc fan boy dc suaranyaaaa 3,[],0,positive
2018-12-25,satyamons,couldnt agree marvel sukanya cuman spiderman 😁😁,[],0,positive
2018-12-25,xline_id,doanya bro,[],0,neutral
2018-12-25,iammrsred_,film marvel wajib ditonton detik terakhirrr 😁😁 ya filmfilm animasi deng hehehe,[],0,positive
2018-12-25,aishaaice,gasabar lihat arthur mera niqah team disney marvel,[],0,positive
2018-12-25,ardianautomotif,sopan sopan bantuan langsung lempar,[],0,positive
2018-12-25,i_p_u_n_g_,papermint ready player one secret walter mitty filmnya marvel deh tuh netflik,[],1,positive
2018-12-25,cubjkt,iya garagara dengar aneh ya kukira ceritain nya aquaman ya wkwkwk marvel build nya digabungin 1 😅,[],0,negative
2018-12-25,primajodi,marvel dc tolong panggung superhero,[],3,neutral
2018-12-25,yeniiscreamo,aquaman ditunggu2 ditahun2 kemarin 😍 sok cool amazing paraaahhh wow wow wow film terbaik dc sebanding marvel bandung trade,[],1,neutral
2018-12-25,mitologiasxxi,merry xmas thor loki marvel avengers comics cosplay xmas xmastree hollydays,"['#thor', '#loki', '#marvel', '#avengers', '#comics', '#cosplay', '#xmas', '#xmastree', '#hollydays']",0,positive
2018-12-25,dt2comicschat,fancast dreamcast thisoughtabe alia bhat kamala khanms marvel,"['#fancast', '#dreamcast', '#thisoughtabe']",8,positive
2018-12-25,mrikhwan28,malay start main marvel contest champions via youtube,[],0,positive
2018-12-25,lokisunwshine,kakdnamdnansnannas obrigadaaa,[],1,neutral
2018-12-25,abughagha,memilukan memalukan pelecahan kemanusiaan bayangkan 21 century fox marvel tibatiba pantai carita bikin pelem superhero jenazah ditemukan masyarakat menderita otak kanan kiri bliau bermasalah,[],1,negative
2018-12-25,nercomancery,selimut karakter marvel simple gift beli pakai tabungan tuh,[],0,positive
2018-12-25,rezatristianto,kengerian james wan film superhero adegan ala film horror penonton ketakutan ngeri marvel lagi2 offense loh ya marvel fanboy 😂😂,[],0,positive
2018-12-25,therudihartanto,mencoba membaca marvel cinematic universe 15 menit bingung penjahatnya bikin avengers tandingan,[],0,negative
2018-12-25,imnakom,2 suka film marvel,[],0,positive
2018-12-25,mieayamseleraku,venom mission impossible fast n furious marvel uwu xxx,[],0,negative
2018-12-25,andhakp,dunia mengikuti filmfilm marvel temannya,[],0,neutral
2018-12-25,rezatristianto,aquaman film sinematografi terbaik menurutku keren infinity war pasific rim samasama budget fantastis offense loh ya marvel fanboy 😂😂,[],1,positive
2018-12-25,jhofajlana,ganti rasis superhero menikmati sih marvel dc bagus enak bgst,[],0,positive
2018-12-25,hiisham19_,bestnya aquaman 👌🏻 semoga captain marvel mengecewakan mcu 🙏🏽,[],5,neutral
2018-12-25,cyujui,ahsjsjaj dibilang cantik orang tercantik uwuw iya ya kerja isi acara tahunan film favorite soh marvels film marvel suka,[],0,positive
2018-12-25,soymatchalatte_,marvel mengikuti flash series⚡️,[],0,positive
2018-12-24,rickyaap,youre sok dark must dc universe dipatahkan aquaman lucunya menyamai film marvel 7610,[],0,negative
2018-12-24,haziqbrhm,lord 🙌 nih marvel dc sarankan malaysia buka course heroes nih orang ilmu pengetahuannya superhero 🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️,[],0,neutral
2018-12-24,oyipiy,em film marvel menyambung deh suka main game heheh,[],0,positive
2018-12-24,freakwizards,ambil perbadingan 6 film dc marvel dc meraih 4b marvel 39b,[],0,neutral
2018-12-24,aktor_jisoo,marvel ngegantung ngegantung,[],0,positive
2018-12-24,ablaar_,menonton film dcmarvel menunggu credit title menonton credit scene banget visual proyektor berhenti langsung skip scene misuh noleh operator,[],0,positive
2018-12-24,yunikedwia,avangers infinity war menonton captain america civil wars ya mencoba mencerna film seri marvel saking banyaknya,[],0,neutral
2018-12-24,jackysseun,marvel pc jual mengakak sih woi tolong suman doang,[],0,neutral
2018-12-24,20thcxnturygirl,sih barangkali ketemu mutuals maze runner marvel stan,[],0,neutral
2018-12-24,miaelmyra,aquaman pas menonton tidur dikit hehe filmnya menonton mesti angkat telpon 🤙🏻 nontonnya capek banget adegan bikin kaget kesimpulannya suka marvel dc hehehehe,[],0,neutral
2018-12-24,ardanoel,team marvel hina review bagus film buatan dc aquaman e 😭,[],0,positive
2018-12-24,molo_dya,eheheheheheh nih penggemar marvel 1박2일 fan,['#1박2일'],0,positive
2018-12-24,aidiel_haqeem,captain marvel avengers 4 sabar 😫,[],0,positive
2018-12-24,twt_izan,kuasa marvel cuba,[],0,neutral
2018-12-24,perswinaallaili,timeline marvel berurutan maju sebelumsebelumnya aneh background agents shield series,['#sempet'],0,positive
2018-12-24,finallyirsyad,hmm nais ah lepas result pergi cinema ah tengok captain marvel 😂,[],0,neutral
2018-12-24,gadv_panji,menonton bagus anak anak lucu marvel banget,[],0,positive
2018-12-24,pawlingnih,marvels runaways season 2 episode 7 gereget plotnya episode 4 5 alurnya memasuki orang orangnya dilenyapin seakan2 penambah plot menunggu episode 7,[],0,negative
2018-12-24,angga_mdika,kuat 7 karakter marvel mati,[],0,neutral
2018-12-24,azhimenteur,mariberteman butuh personil tambahan main board games menonton film2 disney mencaplok marvel,['#mariberteman'],0,neutral
2018-12-24,zhrfnazfar,movie marvel deh,[],5,positive
2018-12-24,leonyramli,jow ge rea dirilis dc jeung marvel oge,[],0,neutral
2018-12-24,chonamdho,sedih venom mati marvel hehe,[],0,neutral
2018-12-24,itz_bujjipappa,adiyei marvel nu solitu iruntha epo dc nu solra 😂🏃,[],0,neutral
2018-12-24,shahdan2011,tolong ambil badang join gang option avengers marvel productionsmungkin pakcik sudare hulkkuat deh doh guaner ding 🙏 teheheheee😅😅🤣😂,[],1,negative
2018-12-24,sanjrok,shazam ⚡ ⚡ aka captain marvel ⚡⚡,[],0,positive
2018-12-24,rosesareaisya,lepastu kutuk kutuk mostly marvel stan lolllll fanwar nih,[],0,positive
2018-12-24,eskrimsundae,ngertinya film2 marvel,[],0,positive
2018-12-24,miriamprananda,bentaran disusul capt marvel nih mbak,[],0,positive
2018-12-24,i1001001_ranno,mih3 weh mu layan marvel dok,[],0,neutral
2018-12-24,skinnyfolk,terbaik om joko anwar feedback mantap marvel fan raising right terbaik spiderverse,[],0,positive
2018-12-24,adityaharind,spiderman spider verse benarbenar memanjakan mata seru ringan komikal film daredevil s3 marvel terbaik 👍👍,[],0,positive
2018-12-24,farhanhaqqa,sok mama living room decorate deco kawkaw kasih muzium marvel dc bosskurrr😍,[],0,positive
2018-12-24,juheoney,kocakan marvel sih aseli dc serius anjing,[],0,negative
2018-12-24,babeiyyyy,maren mikir dc jiplak marvel marvel jiplak dc kontroversi,[],0,neutral
2018-12-24,muno50,yeaa storyline nice doubt movie marvel puas hati tengok,[],1,positive
2018-12-24,reikichi_25,tydac marvel superhero movie pokoknya,[],0,positive
2018-12-24,jiaref,sedih pas menonton spiderman spiderverse kosong venuenya film sebagus lho fan mcu rusuhrusuh mendewakan marvel kayaknya stigma ah kartun kuat penonton,[],4,negative
2018-12-24,vaniamakarim,iya min berteori multiverse bentuk 10 marvel teori time travel bilang merusak timeline ya sih kejutan russo brothers,[],0,negative
2018-12-24,haiinona,akuuuu penonton setia marvel series,[],0,positive
2018-12-24,ilhambudi95,ngomongngomong one piece vs naruto sengitnya kayak marvel vs dc 😂,[],0,positive
2018-12-24,u__besar,menonton avenger niat collect film marvel fix malam bawa laptop download film dikantor,[],1,positive
2018-12-24,horrorette,pokoknya marvel best movie ever laku,[],0,positive
2018-12-24,horrorette,pokoknya marvel tuh bang laku best selling deserve world,[],1,positive
2018-12-24,rise_nuest,rajin layan marvel anime hahahah,[],0,positive
2018-12-24,faridmohsan,marvel avengers 2012 dibenarkan tengok wayang deh tamat sekolah 😂,[],0,neutral
2018-12-24,syz4nisahar,malangnya layan marvel 😂😂😂😂😂😂😂😂😂,[],0,negative
2018-12-24,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-12-24,fatinss__,tunggu next movie captain marvel lakkkk hahaha haish cept april,[],0,positive
